1261061	613
1242885	612
1252203	611
1261089	608
1260185	605
1260562	604
1253744	604
1254487	602
1259377	602
1252956	601
1249081	601
1253078	600
1252211	599
1251103	597
1260381	595
1226004	594
1258839	594
1254068	593
1259914	588
1254031	588
1258481	587
1255870	587
1258842	585
1250533	585
1247657	583
1259292	582
1258344	580
1246951	579
1256509	579
1256815	578
1246952	577
1252767	577
1226163	574
1259623	571
1242073	570
1256577	569
1243602	569
1256422	568
1257594	567
1259633	567
1253916	567
1256969	566
1248597	566
1259637	566
1246977	565
1258822	564
1254684	561
1240436	559
1209137	558
1252212	557
1250242	556
1246153	556
1258532	556
1249294	556
1247552	555
1256853	555
1240079	554
1259695	552
1249401	551
1255866	551
1256728	550
1248997	550
1260677	549
1260741	548
1242894	544
1251950	543
1245021	543
1255639	543
1257552	539
1259931	539
1254484	538
1248081	537
1225970	535
1260520	533
1240481	532
1260469	531
1260086	531
1245017	530
1255983	528
1261629	528
1257883	526
1260252	525
1249690	525
1256598	525
1182847	525
1255491	522
1254039	522
1258520	522
1260737	521
1250524	520
1251943	519
1247644	518
1250076	516
1247412	515
1254753	514
1260072	513
1251969	513
1220830	512
1260059	512
1261630	512
1256972	511
1236319	511
1246844	510
1261279	508
1247214	506
1258538	505
1259601	505
1261628	504
1259379	503
1240852	503
1248568	502
1260311	502
1257127	502
1227234	500
1242152	499
1240220	498
1226605	498
1259656	493
1254686	493
1254756	492
1255862	491
1256760	490
1233984	488
1254044	488
1254777	488
1255979	486
1259205	485
1249055	484
1259155	481
1254312	479
1254996	478
1260207	476
1259639	476
1252580	475
1251624	474
1259462	474
1249823	472
1253639	472
1244701	471
1249054	471
1248527	471
1225944	467
1240135	465
1213687	463
1254010	463
1259599	462
1221546	462
1244464	461
1256829	461
1256814	460
1240093	460
1258365	457
1249603	457
1230307	456
1247645	455
1254152	452
1259724	452
1258475	452
1255101	452
1232858	451
1255105	449
1244243	448
1247206	447
1243475	447
1258531	445
1246908	445
1249871	443
1260331	442
1254731	442
1254698	441
1261189	441
1239331	440
1259318	440
1257996	439
1254759	439
1233412	439
1254218	438
1257364	437
1254720	437
1255709	436
1215094	436
1250531	435
1252196	435
1260505	434
1260552	433
1248179	432
1236383	432
1241573	432
1237970	432
1248720	430
1256563	430
1249314	428
1253108	427
1260242	427
1243603	427
1261391	424
1257311	424
1252765	423
1257271	423
1240658	423
1243267	422
1257692	421
1249305	420
1252757	420
1259407	420
1255722	420
1254714	418
1258923	418
1251732	418
1240505	418
1258352	417
1256575	415
1243061	414
1240095	414
1259413	413
1244455	412
1236881	411
1254295	411
1257222	410
1260102	410
1256053	409
1256072	408
1261262	408
1258355	408
1249178	407
1261426	407
1257272	406
1208900	406
1252756	406
1260300	406
1258900	404
1255039	404
1246294	404
1212462	404
1248474	403
1254489	403
1259157	403
1239651	401
1242384	400
1260213	400
1250602	399
1254009	398
1259933	398
1253486	397
1192309	397
1249297	396
1244499	396
1235500	395
1260079	395
1258377	395
1258320	394
1251046	393
1242268	393
1224561	392
1254467	392
1259920	391
1259403	391
1260244	391
1260978	390
1236894	390
1249066	390
1257129	389
1259328	388
1255121	388
1259636	387
1246848	387
1248509	386
1253711	386
1261148	385
1256758	385
1257895	384
1259557	384
1257722	383
1245014	382
1254767	382
1257360	382
1258340	380
1259466	379
1255114	379
1256812	377
1258473	377
1255751	377
1254708	376
1252753	376
1258367	375
1243673	375
1242115	375
1244382	374
1250528	374
1259211	374
1248296	374
1213157	374
1256567	374
1251112	373
1247221	372
1232483	372
1255701	372
1242262	372
1251718	371
1242167	371
1238609	371
1225268	370
1259870	369
1236902	369
1261555	369
1254294	369
1260461	369
1253079	368
1249689	368
1249627	368
1257094	368
1228961	367
1256999	365
1251506	365
1255869	365
1258908	365
1261278	363
1253894	363
1252051	363
1247311	363
1255724	363
1257356	362
1255023	360
1243060	360
1240263	360
1256832	359
1261583	359
1249407	359
1256897	359
1242815	358
1243044	358
1253906	357
1236308	357
1213108	357
1261271	357
1252138	357
1254718	357
1240410	356
1259272	356
1243965	356
1250738	355
1235904	355
1258542	355
1256055	355
1259856	355
1261091	354
1259609	353
1246866	353
1260357	352
1250455	351
1225874	350
1260276	350
1244842	350
1261283	350
1252202	348
1256503	348
1256250	348
1249057	347
1241914	347
1203359	346
1246011	346
1257273	346
1254730	345
1256973	345
1250411	344
1253715	343
1255739	343
1233085	342
1248516	342
1250772	342
1255170	342
1225280	341
1253211	341
1254763	340
1258088	340
1243076	340
1259975	339
1248484	339
1260026	339
1243949	338
1251636	338
1254623	338
1248719	337
1252735	337
1233492	336
1246958	336
1250478	336
1257891	336
1261581	335
1250304	333
1261073	333
1252748	332
1233487	331
1247939	331
1229027	331
1246949	331
1259282	331
1244725	330
1259040	330
1260721	329
1255499	329
1223805	329
1253899	329
1260980	329
1235462	328
1246845	328
1233299	328
1256841	327
1255636	327
1252510	327
1257269	326
1248505	326
1252711	326
1259322	326
1254030	325
1260560	325
1258530	325
1261084	324
1261620	324
1252687	324
1255052	323
1255259	323
1243209	323
1256762	323
1244964	323
1240264	323
1234814	322
1257358	322
1235140	322
1248184	322
1255120	322
1259863	321
1210973	321
1261553	321
1258549	321
1261251	321
1249573	321
1257592	320
1256774	320
1252511	320
1259294	320
1239168	319
1255168	319
1226504	318
1254717	318
1257038	318
1259310	318
1257276	318
1261545	318
1238281	317
1250454	317
1240948	317
1249399	316
1254317	316
1252140	315
1259275	315
1254707	315
1243954	314
1259266	314
1259526	314
1257095	314
1246624	314
1255054	313
1252371	312
1247641	312
1246849	312
1249882	312
1260319	312
1259153	312
1258343	312
1255341	311
1260431	310
1251044	310
1240080	310
1254722	309
1257813	309
1255651	309
1256599	308
1242814	308
1261297	308
1244498	308
1249307	308
1258841	308
1260501	308
1244653	308
1253598	307
1256817	307
1259027	307
1259712	306
1249591	306
1259251	306
1258540	306
1250408	306
1250534	306
1258324	306
1253461	305
1210131	305
1233891	305
1242813	304
1258541	304
1247648	303
1242156	303
1254034	303
1244526	303
1214379	302
1254058	302
1222228	302
1259483	302
1236037	302
1259167	301
1252919	301
1261547	301
1260658	300
1250305	299
1252707	298
1255477	298
1261285	298
1252889	298
1252921	298
1258523	297
1246024	297
1249063	297
1259395	297
1258086	297
1259619	297
1205913	296
1258185	295
1261305	295
1247978	295
1255730	295
1256827	294
1238195	294
1261180	294
1260367	294
1255040	294
1248480	294
1234825	294
1213333	293
1260719	293
1261295	293
1242816	293
1250529	292
1259355	292
1255118	292
1233893	292
1259405	291
1255713	291
1250434	291
1248580	290
1261571	290
1250431	290
1258428	289
1252532	289
1260278	289
1255078	289
1255978	289
1213312	288
1261573	288
1258254	288
1253713	288
1210110	288
1243232	287
1257093	287
1250445	287
1249376	287
1233060	286
1252895	286
1236130	286
1246374	286
1230262	286
1238092	285
1248642	285
1248611	285
1241734	285
1232954	284
1256569	284
1261368	284
1252089	284
1252947	284
1261406	283
1242811	282
1260353	282
1255943	282
1261038	282
1219553	281
1232003	281
1250433	281
1256744	281
1259488	281
1261086	281
1249491	281
1250168	281
1252136	280
1249338	280
1255021	280
1231188	279
1255868	279
1258350	279
1248613	278
1260909	278
1252513	278
1257994	278
1255715	277
1246864	276
1250237	276
1244844	276
1260024	276
1247650	276
1255116	276
1259551	276
1258551	276
1178688	276
1257814	275
1255058	275
1254750	275
1217240	275
1254723	275
1248761	275
1246023	275
1260028	275
1251947	274
1247646	274
1255079	274
1261270	273
1246388	273
1259713	273
1253602	272
1238140	272
1261344	271
1251696	271
1258870	271
1261557	271
1240477	271
1246803	271
1231195	271
1254618	270
1243471	270
1243667	270
1255734	270
1259423	270
1259868	270
1250543	270
1254713	270
1261191	270
1258351	270
1260761	269
1256763	269
1261619	268
1261567	268
1235660	268
1261322	268
1257310	267
1231209	267
1259555	267
1246083	267
1240260	266
1250530	266
1244772	265
1258694	265
1260465	265
1259514	264
1257176	264
1259849	264
1258806	264
1260158	264
1234776	263
1252667	263
1254293	262
1248688	262
1249600	262
1259708	262
1254215	262
1246440	262
1244021	261
1258621	261
1232081	260
1258583	260
1255611	260
1254278	260
1245889	259
1252772	259
1242812	259
1255102	259
1260326	259
1257215	259
1261299	258
1259902	258
1248183	258
1246868	257
1207956	257
1251064	257
1255317	257
1258407	257
1250768	257
1255070	257
1254146	256
1253161	256
1258363	255
1234986	255
1246020	255
1254047	255
1262035	255
1219855	255
1255699	255
1227460	255
1239680	254
1256388	254
1230930	254
1246950	254
1253174	254
1254134	253
1253094	253
1213678	253
1254482	252
1192598	252
1257570	252
1240267	252
1252771	251
1261634	251
1260592	251
1240483	251
1254083	251
1250443	251
1232942	250
1260663	250
1255043	250
1249879	250
1213667	250
1259608	249
1260575	249
1256968	249
1245026	248
1261551	248
1252655	248
1258938	248
1248598	248
1243505	248
1261281	248
1261284	247
1219748	247
1252207	247
1256604	246
1258401	246
1260047	246
1241166	246
1219376	246
1254574	245
1260355	245
1254652	245
1255026	245
1247419	244
1251771	244
1247043	244
1249592	243
1251927	243
1256844	243
1254061	242
1237979	242
1261577	242
1246869	242
1244703	242
1249537	242
1258742	242
1254863	241
1247481	241
1258329	241
1257787	241
1233187	241
1246856	241
1257309	241
1260739	241
1254491	240
1260399	240
1260867	240
1259598	240
1233188	239
1215082	239
1257280	239
1253905	239
1235024	239
1261244	239
1261143	238
1251472	238
1259638	238
1255030	238
1258432	238
1243696	237
1232280	237
1230950	237
1253845	237
1224566	237
1251625	237
1253971	237
1242069	236
1259935	236
1238851	236
1247936	236
1246855	236
1259169	236
1250745	235
1254032	235
1234403	235
1246878	235
1246012	235
1210158	235
1258345	234
1254069	234
1242265	234
1255982	234
1214407	234
1261561	233
1260438	233
1258348	233
1255644	233
1246005	233
1261059	233
1250585	233
1252213	233
1252206	233
1260189	233
1255853	232
1246143	232
1236573	232
1245030	232
1247220	232
1244080	232
1257090	232
1259234	231
1260053	231
1259415	231
1256749	231
1248514	231
1260083	231
1256723	231
1258184	231
1242653	230
1246250	230
1255024	230
1256574	230
1259352	230
1253828	230
1258476	230
1227758	229
1238193	229
1249978	229
1244451	229
1255117	229
1258479	228
1249329	228
1259250	228
1260401	228
1257282	228
1259276	228
1256490	227
1254243	227
1254715	226
1254653	226
1254776	226
1253456	226
1249074	226
1255073	226
1242832	225
1256831	225
1238703	225
1254310	225
1261293	225
1244810	225
1250437	225
1259399	225
1257277	225
1257037	225
1261158	225
1233089	224
1257604	224
1253969	224
1254754	224
1246882	224
1244086	224
1246553	223
1251945	223
1242776	223
1259659	223
1259528	222
1260905	222
1232064	222
1246794	222
1255479	222
1252497	222
1217638	222
1253755	222
1246818	221
1251824	221
1251516	221
1246019	221
1227735	220
1256578	220
1257339	220
1252533	220
1238090	220
1235658	220
1255022	219
1246009	219
1250701	219
1259461	219
1244051	219
1256320	219
1241548	219
1255104	218
1255703	218
1254749	218
1260715	218
1244974	218
1251486	218
1249273	217
1249310	217
1220795	217
1251122	217
1257221	216
1219915	216
1254244	216
1257739	216
1242267	216
1246378	215
1252666	215
1255335	215
1229985	215
1246962	215
1240078	214
1261071	214
1250435	214
1259023	214
1212668	214
1257914	214
1243078	214
1249599	214
1221604	214
1242162	214
1256727	213
1243964	213
1254771	213
1243223	213
1252703	213
1256370	213
1248007	213
1258331	213
1246010	213
1250497	213
1246683	213
1252720	212
1232070	212
1242868	212
1258815	212
1255728	212
1236692	212
1253847	212
1255481	211
1244458	211
1259544	211
1250438	211
1243312	211
1226566	210
1250421	210
1247739	210
1248717	210
1247979	210
1261226	210
1256398	210
1251399	209
1252623	209
1238460	209
1235794	209
1254495	209
1257574	209
1251744	209
1236131	209
1258837	208
1260440	208
1252892	208
1246300	208
1250477	208
1253973	208
1258368	208
1256303	208
1251104	207
1246016	207
1252517	206
1261827	206
1261366	206
1244437	206
1250428	206
1260507	206
1259571	206
1248733	205
1260463	205
1247736	205
1245725	205
1246874	205
1200999	205
1255019	204
1234952	204
1252587	204
1261115	204
1261563	204
1189574	203
1254621	203
1250241	203
1257993	203
1261612	203
1261246	203
1246021	203
1252531	202
1259257	202
1243280	202
1226915	202
1255071	202
1251066	202
1241728	202
1252190	201
1258873	201
1258477	201
1247649	201
1253590	201
1257897	201
1255649	201
1254490	201
1257885	201
1257884	201
1255718	201
1247207	201
1254799	200
1217790	200
1252709	200
1258087	200
1261543	200
1256373	200
1242508	200
1258575	200
1261549	200
1261303	200
1230444	199
1249885	199
1247652	199
1256571	198
1254773	198
1235673	197
1259852	197
1250414	197
1244527	197
1247537	197
1261093	197
1254726	196
1254871	196
1230951	196
1261575	196
1238459	196
1259711	195
1251193	195
1253912	195
1249783	195
1250319	195
1238457	194
1256495	194
1254421	194
1234393	194
1238472	194
1250327	194
1251194	194
1260689	194
1261621	194
1250306	194
1246006	194
1239759	193
1246941	193
1241836	193
1258692	193
1246843	193
1246795	193
1256979	193
1260055	192
1258393	192
1256845	192
1251050	192
1235071	192
1257558	192
1257521	192
1234593	192
1259828	192
1245122	192
1261784	192
1250405	192
1253688	191
1258090	191
1252692	191
1254291	191
1240077	191
1248525	191
1243599	191
1254725	190
1242158	190
1259021	190
1247981	190
1235846	190
1214045	190
1259878	190
1256376	190
1261128	190
1257353	190
1250527	189
1237978	189
1252664	189
1254060	189
1229233	189
1249059	189
1260361	189
1256302	188
1249985	188
1239078	188
1261003	188
1257174	188
1257893	188
1247977	188
1261349	188
1221543	188
1259243	188
1252192	188
1245035	187
1230945	187
1259232	187
1258347	187
1254419	187
1257030	187
1234778	187
1256991	187
1240259	187
1239148	186
1253073	186
1231116	186
1256124	186
1252146	186
1250413	186
1250453	185
1121302	185
1254216	185
1244077	185
1260041	185
1256808	185
1249421	185
1239636	185
1260057	185
1246018	185
1255027	184
1230936	184
1261579	184
1259516	184
1242770	184
1258405	184
1261198	184
1234399	184
1254716	184
1259214	183
1235847	183
1225969	183
1254004	183
1243496	183
1257785	182
1243747	182
1226503	182
1233059	182
1259156	182
1253705	182
1234772	182
1244770	182
1243040	182
1260077	181
1246102	181
1256767	181
1249141	181
1242740	181
1260205	181
1259348	181
1254721	181
1256550	181
1249326	180
1254781	180
1259853	180
1246104	180
1249296	180
1250447	180
1256492	180
1244575	180
1252287	179
1255500	179
1242125	179
1256748	179
1244449	179
1258390	179
1241336	179
1233081	179
1261287	178
1250441	178
1249058	178
1250748	177
1259591	177
1254633	177
1242835	177
1247477	177
1240265	177
1250239	176
1249825	176
1259631	176
1222006	176
1253466	176
1245072	176
1261815	176
1248479	176
1246600	176
1219832	176
1244965	176
1257524	176
1249859	175
1233896	175
1251521	175
1259015	175
1254049	175
1247414	175
1248006	175
1255714	175
1253996	175
1246026	175
1239164	175
1236135	175
1250432	175
1249408	174
1258342	174
1254106	174
1236882	174
1234792	174
1254483	174
1251376	174
1246095	174
1257366	174
1257365	174
1255107	174
1254115	174
1231190	174
1249056	174
1233087	174
1256852	174
1253338	173
1241531	173
1239335	173
1261404	172
1246857	172
1261753	172
1226499	172
1256317	172
1254053	172
1240262	172
1258615	172
1256319	172
1242717	172
1199081	172
1191027	171
1229284	171
1256881	171
1254724	171
1254765	171
1233892	171
1213688	171
1261649	171
1255031	171
1247594	171
1247971	171
1246148	171
1253976	171
1256873	171
1247566	171
1243241	170
1246893	170
1259244	170
1258091	170
1246947	170
1244755	170
1257803	170
1257887	170
1246304	170
1246820	170
1248205	170
1254035	170
1252769	169
1250668	169
1256476	169
1244483	169
1259236	169
1249569	169
1255076	169
1244823	169
1248496	169
1214408	169
1208478	168
1246871	168
1255750	168
1246840	168
1246853	168
1235676	168
1246354	168
1255865	168
1235954	168
1259233	168
1247640	168
1247283	167
1207929	167
1255113	167
1235659	167
1238161	167
1261111	167
1256444	167
1261307	167
1238456	167
1250409	167
1231243	167
1242869	167
1245993	167
1252743	167
1249072	166
1243488	166
1240216	166
1255981	166
1261289	166
1261610	166
1246127	166
1256372	166
1242149	166
1257809	166
1248711	165
1240549	165
1254809	165
1250586	165
1261291	165
1255745	165
1255496	165
1228933	165
1252292	165
1260840	165
1246608	165
1222065	165
1260564	165
1249397	165
1234415	165
1242769	164
1259565	164
1252732	164
1260998	164
1250936	164
1257572	164
1253060	164
1221160	164
1254321	164
1255731	164
1250869	164
1256363	164
1251105	164
1252221	164
1253663	163
1254486	163
1256385	163
1256971	163
1259445	163
1247961	163
1254311	163
1253167	163
1236293	163
1221889	162
1256824	162
1244783	162
1256190	162
1255362	162
1254050	162
1261520	162
1259530	162
1258838	162
1259642	162
1234423	162
1247653	162
1237023	162
1233079	162
1249363	162
1261638	161
1251734	161
1255033	161
1252518	161
1258557	161
1260127	161
1229945	161
1238255	161
1250429	161
1249041	161
1253997	161
1252713	160
1260669	160
1236119	160
1242761	160
1258487	160
1261530	160
1253833	160
1260547	160
1244448	160
1258609	160
1254610	160
1258369	160
1226416	160
1235192	159
1253837	159
1250864	159
1247996	159
1243751	159
1222527	159
1247986	159
1244806	159
1250981	159
1246017	159
1259314	159
1246956	159
1256970	159
1259239	158
1238444	158
1238470	158
1234860	158
1232428	158
1234004	157
1253337	157
1249131	157
1251628	157
1237977	157
1253970	157
1259784	157
1260881	157
1247999	157
1261393	157
1257362	156
1252702	156
1234409	156
1258429	156
1261642	156
1260595	156
1243270	156
1234425	156
1249068	156
1238176	156
1249347	156
1250450	156
1250023	156
1261023	156
1238464	156
1234959	155
1233086	155
1236871	155
1231876	155
1261359	155
1252141	155
1253631	155
1240266	155
1258165	155
1254279	155
1257223	155
1254494	155
1253647	154
1256487	154
1257534	154
1256456	154
1261622	154
1236120	154
1215126	154
1259492	154
1259260	154
1243239	154
1258836	154
1244084	153
1253601	153
1209102	153
1221611	153
1241614	153
1258550	153
1249205	153
1259278	153
1258326	153
1210151	153
1252731	153
1252898	153
1246805	153
1238432	153
1254673	153
1231091	153
1248003	153
1260558	153
1255732	153
1236389	153
1244638	153
1260049	152
1251052	152
1184074	152
1260067	152
1236114	152
1247089	152
1258314	152
1260984	151
1251967	151
1219269	151
1253846	151
1250766	151
1233084	151
1249315	151
1238452	151
1256564	151
1252890	151
1259710	151
1255667	151
1254092	151
1245023	151
1230443	151
1233065	151
1243753	151
1248290	151
1248614	151
1257274	151
1246859	151
1248609	151
1259549	151
1236126	150
1246150	150
1244780	150
1259320	150
1246003	150
1253852	150
1259485	150
1259350	150
1259280	150
1234775	150
1252293	150
1258816	150
1254693	149
1258922	149
1233082	149
1245028	149
1242363	149
1243752	149
1258987	149
1252512	149
1247029	149
1247656	149
1253977	149
1254779	149
1251513	148
1247639	148
1249019	148
1248541	148
1261309	148
1243720	148
1240256	147
1259409	147
1230463	147
1197066	147
1257355	147
1253169	147
1247993	147
1246286	147
1260131	147
1259976	147
1231172	147
1234421	147
1246008	147
1250681	147
1259709	147
1208095	146
1247643	146
1253173	146
1255478	146
1244747	146
1253176	146
1252048	146
1254122	146
1260020	146
1243677	146
1257806	146
1242195	146
1255711	145
1212447	145
1252715	145
1258547	145
1260667	145
1256065	145
1257793	145
1252728	145
1250769	145
1259252	145
1247974	145
1256200	145
1256773	145
1248606	145
1254827	145
1240548	144
1238037	144
1234411	144
1257896	144
1259264	144
1261402	144
1248771	144
1259249	144
1258205	144
1236379	144
1253830	144
1237358	144
1238622	144
1250532	144
1230926	144
1254751	143
1250677	143
1226715	143
1212647	143
1256582	143
1254051	143
1252186	143
1247734	143
1253636	143
1254619	143
1254023	143
1252198	143
1257593	143
1259770	143
1235649	143
1230447	143
1257372	143
1253982	143
1237807	142
1257892	142
1260222	142
1220495	142
1245073	142
1236110	142
1257791	142
1219519	142
1254870	142
1259261	142
1254093	142
1245991	142
1244878	142
1260081	142
1248571	142
1248535	142
1234401	141
1257694	141
1248718	141
1256823	141
1238466	141
1261569	141
1257907	141
1240582	141
1256807	141
1215495	141
1242808	141
1258574	141
1254854	141
1240261	141
1246089	141
1236878	141
1250149	140
1239337	140
1258370	140
1254710	140
1238469	140
1227197	140
1251629	140
1252741	140
1242233	140
1247642	140
1197312	140
1197597	140
1188871	139
1253829	139
1261565	139
1258328	139
1238454	139
1251964	139
1252148	139
1261528	139
1237819	139
1261823	139
1261676	139
1244757	139
1255716	139
1214217	139
1249324	139
1256761	139
1238468	139
1218077	139
1246094	139
1242434	138
1237976	138
1253599	138
1250037	138
1261538	138
1258581	138
1259306	138
1253101	138
1242276	138
1257690	138
1254711	138
1231930	137
1253841	137
1252363	137
1248703	137
1252204	137
1246446	137
1246833	137
1246228	137
1253849	137
1236399	137
1242157	137
1248576	137
1223687	137
1233986	137
1242020	137
1261727	137
1244446	137
1233080	137
1255328	136
1249729	136
1203356	136
1252718	136
1256757	136
1250420	136
1253824	136
1252154	136
1260860	136
1242893	136
1256741	136
1248528	136
1243953	136
1258395	136
1255391	136
1259267	136
1256826	136
1228333	136
1252690	135
1234419	135
1242941	135
1250404	135
1254242	135
1220667	135
1249625	135
1250456	135
1251620	135
1233205	134
1226491	134
1253764	134
1248737	134
1240076	134
1256998	134
1249869	134
1226717	134
1252200	134
1250246	134
1240081	134
1258589	134
1252891	134
1254008	134
1254694	134
1246251	134
1230240	133
1246013	133
1257808	133
1245040	133
1261636	133
1212673	133
1250063	133
1213712	133
1254094	133
1244669	133
1230939	133
1247651	133
1256494	133
1244100	133
1252918	133
1257799	133
1198211	133
1252726	133
1244943	133
1245783	132
1251941	132
1226791	132
1258085	132
1204387	132
1255672	132
1234798	132
1238168	132
1261640	132
1260467	132
1256787	131
1249067	131
1243077	131
1226804	131
1252147	131
1242123	131
1246862	131
1259253	131
1259342	131
1236190	131
1233330	131
1255706	131
1254129	131
